volet,entity_id,entity_name,entity_types,cle_date,valeur_date,a_dateSource,valeur_dateSource,a_dateAuthority,valeur_dateAuthority,a_url,qualite_source,relations_probatoires,entree_biblio_appariee,annee_biblio,statut,decision_requise,question_pour_mael,notes,regime_de_preuve,confirme_par_these,motif_regime
2_annees_references,482b58684cae41d8a755fc694a478b7b,May 2018,GreyLiterature|Reference,year,2018,non,,non,,non,aucune,,"l.798 — MAY Timothy C., 2018, « Enough with the ICO -Me-So-Horny-Get-Rich-Quick-Lambo Crypto », CoinDesk, 19 oct. 2018.",2018,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,89565e90e4a64560bc4bf517d3aa4f9c,McCormack et Voorhees 2019,GreyLiterature|Reference,year,2019,non,,non,,non,aucune,,"l.806 — MCCORMACK Peter et CORALLO Matt, 2019, « How Bitcoin Works with Matt Corallo », https://www.whatbitcoindid.com/podcast/matt-corallo-on-how-makes-bitcoin-work, 7 février 2019, consulté le 17 juin 2019.",2019,accord,non,,année corroborée par 4 entrées du même patronyme ; l'entrée précise n'est pas discriminée,,,hors perimetre (volet 2)
2_annees_references,7606d7fd6ff44bbc9266194c5165319c,Menger 1892 — On the Origin of Money,AcademicWork|Reference,year,1892,non,,non,,non,aucune,,"l.820 — MENGER Karl, 1892, « On the Origin of Money », the economic journal , 1892, vol. 2, n°6, p. 1829‑1841.",1892,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,00d8c6248c554ebe93373d571afbc833,Miles et Voorhees 2017,GreyLiterature|Reference,year,2017,non,,non,,non,aucune,,"l.826 — MILES et VOORHEES Erik, 2017, « “Bitcoin — The Libertarian Introduction” — Erik Voorhees », Medium, https://medium.com/lux-initiative/bitcoin-the-libertarian-introduction-c616edd8496c, 29 janvier 2017, consulté le 1 févr",2017,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,51cd9218082f4db7b393a6d84f2f7b00,Moser et Bohme 2015,AcademicWork|Reference,year,2015,non,,non,,non,aucune,,"l.850 — MÖSER Malte et BÖHME Rainer, 2015, « Trends, Tips, Tolls: A Longitudinal Study of Bitcoin Transaction Fees » dans Michael Brenner, Nicolas Christin, Benjamin Johnson et Kurt Rohloff (dir.), Financial Cryptography and Dat",2015,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,11ca49860474402ab03050357095c728,Musiani 2018 CM Gouvernance,Reference,year,2018-01-01T00:00:00.000Z,non,,non,,non,aucune,,"l.862 — MUSIANI Francesca, MALLARD Alexandre et MÉADEL Cécile, 2018, « 7 Governing what wasn’t meant to be governed » dans Campbell-Verduyn Malcolm, Bitcoin and Beyond. Cryptocurrencies, Blockchains, and Global Governance, Routl",2018,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.94),,,hors perimetre (volet 2)
2_annees_references,ad474c1724da4ec88cbd78f924613cc5,Musiani Mallard Meadel 2018,Reference,year,2014-01-01T00:00:00.000Z,non,,non,,non,aucune,,"l.778 — MALLARD Alexandre, MÉADEL Cécile et MUSIANI Francesca, 2014, « The Paradoxes of Distributed Trust: Peer-to-Peer Architecture and User Confidence in Bitcoin », Journal of peer production, 2014, p. 10.",2014,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00) ; le libellé du nœud annonce 2018 alors que l'attribut year porte 2014 (divergence interne au graphe),,,hors perimetre (volet 2)
2_annees_references,9d026d51d41e40edb4c8c7c15d563ca5,Musiani Mallard Méadel 2018 — Governing what wasn't meant to be governed,AcademicWork|Reference,year,2018,non,,non,,non,aucune,,"l.862 — MUSIANI Francesca, MALLARD Alexandre et MÉADEL Cécile, 2018, « 7 Governing what wasn’t meant to be governed » dans Campbell-Verduyn Malcolm, Bitcoin and Beyond. Cryptocurrencies, Blockchains, and Global Governance, Routl",2018,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.80),,,hors perimetre (volet 2)
2_annees_references,4510632442f34a1c8ad6f3fe0f17ad05,Nakamoto 2008 Bitcoin WP,Reference,year,2008-01-01T00:00:00.000Z,non,,non,,oui,aucune,source of[inverse]→42b5d61f8b814235ab41901c076635f7 (Champagne 2014 Book of Satoshi),"l.890 — NAKAMOTO Satoshi, 2008c, « Bitcoin: A Peer -to-Peer Electronic Cash System », https://bitcoin.org/bitcoin.pdf, consulté le 20 septembre 2015.",2008,accord,non,,apparié par patronyme+année+titre (similarité 1.00),,,hors perimetre (volet 2)
2_annees_references,6f4030bca8aa4f42b6ddbccef848a383,Nakamoto 2010a,IndigenousLiterature|Reference,year,2010,non,,non,,non,aucune,,"l.866 — NAKAMOTO Satoshi, 2010a, « Satoshi Nakamoto last post on Bitcointalk : Added some DoS limits, removed safe mode (0.3.19) », https://bitcointalk.org/index.php?topic=2228.msg29479#msg29479, consulté le 10 juillet 2020.",2010,accord,non,,apparié par patronyme+année+suffixe 'a',,,hors perimetre (volet 2)
2_annees_references,313c66ac111542d3a47de4607949a807,Nakamoto 2010b,IndigenousLiterature|Reference,year,2010,non,,non,,non,aucune,source of→a717370833b048c2b32b4ce3b4bc5e5c (Quote — Nakamoto 2010b — 'nid de frelons' (WikiLeaks)),"l.868 — NAKAMOTO Satoshi, 2010b, « BitDNS and Generalizing Bitcoin », https://bitcointalk.org/index.php?topic=1790.msg28917#msg28917, consulté le 31 août 2020.",2010,accord,non,,apparié par patronyme+année+suffixe 'b',,,hors perimetre (volet 2)
2_annees_references,b987cb2865ba4b2c8723bc90bff194dd,Nakamoto 2011,GreyLiterature|Reference,year,2011,non,,non,,non,aucune,source of→a197e3a007e74165af81aaa785d1faed (Quote — Nakamoto 2011 : 'entre de bonnes mains avec Gavin'),"l.864 — NAKAMOTO Satoshi, 2011, « Dernier mail de Nakamoto Gmail - Holding coins in an unspendable state for a rolling time window », https://plan99.net/~mike/satoshi-emails/thread5.html, consulté le 03 août 2020.",2011,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,c539113210a84e1eaea3d8340504aba5,Narayanan & Clark 2017,Reference,year,2017,non,,non,,non,aucune,,"l.894 — NARAYANAN Arvind et CLARK Jeremy, 2017, « Bitcoin’s academic pedigree », Communications of the ACM, 2017, vol. 60, no 12, p. 36‑45.",2017,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,04dd36dce5e64b6487820a2b61229d43,NewLibertyStandard 2009 — Bitcoin exchange rate post,IndigenousLiterature|Reference,year,2009,non,,non,,non,aucune,,,,entree_bibliographique_introuvable,non,,"aucune entrée du MD ne porte un des patronymes candidats (NEWLIBERTYSTANDARD) ; non-résolution, pas preuve d'erreur ; une Reference sans entrée au MD peut simplement n'avoir pas été convertie du PDF : ce n'est pas un défaut constaté",,,hors perimetre (volet 2)
2_annees_references,780f2dd665fa41fb8eb2ad24579f7451,O'Brien 2014,GreyLiterature|Reference,year,2014,non,,non,,non,aucune,,"l.898 — O’BRIEN Will, 2014, « How 2014 Became the Year of Multisig », https://www.coindesk.com/2014- became-year-multisig, 29 décembre 2014, consulté le 4 août 2020.",2014,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,2e1ae899bf5d40898bf48160cbc59c6f,O'Leary 2018,GreyLiterature|Reference,year,2018,non,,non,,non,aucune,,"l.902 — O’LEARY Rachel-Rose, 2018, « Ethereum ASICs Are Here: What the New Miners Mean and What’s Next », https://www.coindesk.com/markets/2018/04/03/ethereum-asics-are-here-what-the-new-miners- mean-and-whats-next/, 3 avril 201",2018,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,2ae1182dd62c4e2691938b122812e2b2,Orleans 1998 La monnaie entre violence et confiance,Reference,year,1998-01-01T00:00:00.000Z,non,,non,,non,aucune,,"l.914 — ORLÉAN André, 1998, « La monnaie autoréférentielle: reflexion sur les évolution monétaire contemporaine » dans La monnaie souveraine, Paris, Éd Odile Jacob., p. 359‑386.",1998,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.98),,,hors perimetre (volet 2)
2_annees_references,b9e7bc0ec25c464ea27d90d2a8038983,Orléan 1989 — Approche cognitive des conventions,AcademicWork|Reference,year,1989,non,,non,,non,aucune,,"l.918 — ORLÉAN André, 1989, « Pour une approche cognitive des conventions économiques », Revue économique, 1989, vol. 40, n°2, L’économie des conventions (Mar., 1989), p. 241-272.",1989,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,a1dfb279c76040f7a8f7f05909efc7fe,Orléan 1992 — La monnaie comme lien social (Simmel),AcademicWork|Reference,year,1992,non,,non,,non,aucune,,"l.916 — ORLÉAN André, 1992, « La monnaie comme lien social. Étude de Philosophie de l’argent de Georg Simmel », Genèses, 1992, vol. 8, no 1, p. 86‑107.",1992,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.79),,,hors perimetre (volet 2)
2_annees_references,206ffb42b0204d808a0923a54b25d29e,Orléan 1998 — La monnaie autoréférentielle,AcademicWork|Reference,year,1998,non,,non,,non,aucune,,"l.914 — ORLÉAN André, 1998, « La monnaie autoréférentielle: reflexion sur les évolution monétaire contemporaine » dans La monnaie souveraine, Paris, Éd Odile Jacob., p. 359‑386.",1998,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.98),,,hors perimetre (volet 2)
2_annees_references,cd70a1754f4e4a2192c0823bb2a77319,Orléan 2003 — Fondements institutionnels objectivité marchande,AcademicWork|Reference,year,2003,non,,non,,non,aucune,,"l.906 — ORLÉAN A, 2003, « Réflexion sur les fondements institutionnels de l’objectivité marchande », Cahiers d’économie Politique, 2004/1, n° 44, p. 181-196.",2003,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,a5130c632dec4665bb67201a5036b295,Orléan 2019 — La communauté bitcoin (Esprit),AcademicWork|Reference,year,2019,non,,non,,non,aucune,,"l.912 — ORLÉAN André, 2019, « La communauté bitcoin », Esprit, 2019, Juillet-Août, no 7, p. 47.",2019,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,777d816556d94da2aee6d4ad48bf9dcb,Ostrom & Basurto 2013 — Outils d'analyse changement institutionnel,AcademicWork|Reference,year,2013,non,,non,,non,aucune,,"l.924 — OSTROM Elinor et BASURTO Xavier, 2013, « Façonner des outils d’analyse pour étudier le changement institutionnel », Revue de la régulation, 12 décembre 2013, no 14.",2013,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,e3b7d91585004ef7a392934a0b37292f,Ostrom 1990,Reference,year,1990-01-01T00:00:00.000Z,non,,non,,oui,aucune,,"l.922 — OSTROM Elinor, 1990, Governing the Commons, New York, Cambridge University Press, 1990.",1990,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,b86c5ec82ea14e47854fce42261981d6,Ostrom 1990 — Governing the Commons,AcademicWork|Reference,year,1990,non,,non,,non,aucune,,"l.922 — OSTROM Elinor, 1990, Governing the Commons, New York, Cambridge University Press, 1990.",1990,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,43b7c14b59c1419e95aa6dcdf6885d84,Ostrom 2005 — Governing a Commons from a Citizen's Perspective,AcademicWork|Reference,year,2005,non,,non,,non,aucune,,"l.920 — OSTROM Elinor, 2005, « Governing a Commons from a Citizen’s Perspective », 2005, p. 1‑9.",2005,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,3de49d9ee3894690974b7273eb058edc,Pastinelli 2011 — Pour en finir avec l'ethnographie du virtuel,AcademicWork|Reference,year,2011,non,,non,,non,aucune,,"l.936 — PASTINELLI Madeleine, 2011, « Pour en finir avec l’ethnographie du virtuel !: Des enjeux méthodologiques de l’enquête de terrain en ligne », Anthropologie et Sociétés, 2011, vol. 35, no 1‑2, p. 35.",2011,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.59),,,hors perimetre (volet 2)
2_annees_references,77653956f06d4f0092bb4d8f73c08a2e,Paye 2005 — La gouvernance notion polysémique à concept politologique,AcademicWork|Reference,year,2005,non,,non,,non,aucune,,"l.938 — PAYE Olivier, 2005, « La gouvernance : D’une notion polysémique à un concept politologique », Études Internationales, 2005, vol. 36, no 1, p. 13.",2005,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,f4bf1b02802f4f91b607a50377f06114,Polanyi 1944 / 2011,Reference,year,1944-01-01T00:00:00.000Z,non,,non,,oui,aucune,authored→1782b07fc7cc459e9636817b6350be4f (Polanyi 1944 — La grande transformation)|authored→24d1f1fef4004261b7828cee4ef56038 (Polanyi 2011 — La subsistance de l'homme),"l.952 — POLANYI Karl, 1944, La grande transformation : aux origines politiques et économiques de notre temps, Paris, Gallimard, rééd 2004.",1944,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,1782b07fc7cc459e9636817b6350be4f,Polanyi 1944 — La grande transformation,AcademicWork|Reference,year,1944,non,,non,,non,aucune,authored[inverse]→f4bf1b02802f4f91b607a50377f06114 (Polanyi 1944 / 2011),"l.952 — POLANYI Karl, 1944, La grande transformation : aux origines politiques et économiques de notre temps, Paris, Gallimard, rééd 2004.",1944,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,24d1f1fef4004261b7828cee4ef56038,Polanyi 2011 — La subsistance de l'homme,AcademicWork|Reference,year,2011,non,,non,,non,aucune,authored[inverse]→f4bf1b02802f4f91b607a50377f06114 (Polanyi 1944 / 2011),"l.950 — POLANYI Karl, 2011, La subsistance de l’homme : La place de l’économie dans l’histoire et la société [trad B Chavance], Paris, Flammarion.",2011,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,a2d58ccdc9ea4a81a58a5649494aaff4,Poon & Dryja 2015 LN,Reference,year,2015-01-01T00:00:00.000Z,non,,non,,oui,aucune,,,,entree_bibliographique_introuvable,non,,"aucune entrée du MD ne porte un des patronymes candidats (POON, JOSEPH, POON JOSEPH, DRYJA) ; non-résolution, pas preuve d'erreur ; une Reference sans entrée au MD peut simplement n'avoir pas été convertie du PDF : ce n'est pas un défaut constaté",,,hors perimetre (volet 2)
2_annees_references,4ed01f7542be4de9b53d4f30516ab5fb,Rauchs 2016,Reference,year,2016,non,,non,,oui,aucune,authored→9531cc48ccec4fa3b4dec6e4ea90f907 (Rauchs 2016 — Cryptocurrencies meeting business ecosystems)|authored→c90459607fca4768b307d096e3e05378 (Rauchs et al. 2018 — Distributed Ledger Systems Conceptual Framework),"l.988 — RAUCHS Michel, 2016, « Cryptocurrencies meeting business ecosystems : the case of bitcoin », https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3095875, 1er septembre 2016, consulté le 21 novembre 2017.",2016,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,9531cc48ccec4fa3b4dec6e4ea90f907,Rauchs 2016 — Cryptocurrencies meeting business ecosystems,AcademicWork|Reference,year,2016,non,,non,,non,aucune,authored[inverse]→4ed01f7542be4de9b53d4f30516ab5fb (Rauchs 2016),"l.988 — RAUCHS Michel, 2016, « Cryptocurrencies meeting business ecosystems : the case of bitcoin », https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3095875, 1er septembre 2016, consulté le 21 novembre 2017.",2016,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,9984b3924a284a1d881e34ffcf669c39,Rauchs et al. 2018,Reference,year,2018,non,,non,,non,aucune,,"l.990 — RAUCHS Michel, GLIDDEN Andrew, GORDON Brian, PIETERS Gina, RECANATINI Martino, ROSTAND François, VAGNEUR Kathryn et ZHANG Bryan, 2018, « Distributed Ledger Systems: A Conceptual Framework », Cambridge Centre for Alternat",2018,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.90),,,hors perimetre (volet 2)
2_annees_references,c90459607fca4768b307d096e3e05378,Rauchs et al. 2018 — Distributed Ledger Systems Conceptual Framework,AcademicWork|Reference,year,2018,non,,non,,non,aucune,authored[inverse]→4ed01f7542be4de9b53d4f30516ab5fb (Rauchs 2016),"l.990 — RAUCHS Michel, GLIDDEN Andrew, GORDON Brian, PIETERS Gina, RECANATINI Martino, ROSTAND François, VAGNEUR Kathryn et ZHANG Bryan, 2018, « Distributed Ledger Systems: A Conceptual Framework », Cambridge Centre for Alternat",2018,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,db27994d43c54873939c11e21dcf0ebe,Redman 2019b,GreyLiterature|Reference,year,2019,non,,non,,non,aucune,,"l.1000 — REDMAN Jamie, 2019b, « The “Wrapped Bitcoin ” Project Has Now Officially Launched on Ethereum », https://news.bitcoin.com/the-wrapped-bitcoin-project-has-officially-launched-on-ethereum/, 31 janvier 2019, consulté le 12 ",2019,accord,non,,apparié par patronyme+année+suffixe 'b',,,hors perimetre (volet 2)
